name,full_address,street,city,postal_code,us_state,country,latitude,longitude,site,phone,type,category,subtypes,rating,reviews,business_status,working_hours,google_id,place_id,reviews_link,photo,query,scraped_zip,source
Liberty Bell Market,,801 State St,Sedro-Woolley,98284,,United States of America,48.5029986,-122.2275566,,+1 360-399-7751,Grocery store,Grocery store,Grocery store,4.3,188.0,OPERATIONAL,"{""Friday"": [""6AM-12AM""], ""Monday"": [""6AM-12AM""], ""Saturday"": [""6AM-12AM""], ""Sunday"": [""7AM-11PM""], ""Thursday"": [""6AM-12AM""], ""Tuesday"": [""6AM-12AM""], ""Wednesday"": [""6AM-12AM""]}",0x548512e963ce3a89:0xe9e1c2bacdb4bfee,ChIJiTrOY-kShVQR7r-0zbrC4ek,https://search.google.com/local/reviews?placeid=ChIJiTrOY-kShVQR7r-0zbrC4ek&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHt8Mqz7gpFmozYnqkPYo8pOLaTsf7QFf0Li2d9paRD4Edf2KjgBZ6y_e-qleTIPeMiB8r6npPSGDt5PNffE6QqjYVf-xEJRgstIWMTYmksBr6MFda8GNm3JA6NwZKf_QWhInU=w800-h500-k-no,"deli, 98284, WA, US",98284,outscraper_google_maps
Little Caesars Pizza,,200 Carter St,Sedro-Woolley,98284,,United States of America,48.512263999999995,-122.21927,,+1 360-854-7655,Pizza restaurant,restaurants,"Pizza restaurant, Fast food restaurant, Pizza delivery, Pizza Takeout",3.9,598.0,OPERATIONAL,"{""Friday"": [""10AM-10PM""], ""Monday"": [""10AM-10PM""], ""Saturday"": [""10AM-10PM""], ""Sunday"": [""10AM-10PM""], ""Thursday"": [""10AM-10PM""], ""Tuesday"": [""10AM-10PM""], ""Wednesday"": [""10AM-10PM""]}",0x5485128cc7632fd5:0x7824f689cc4b0a8b,ChIJ1S9jx4wShVQRiwpLzIn2JHg,https://search.google.com/local/reviews?placeid=ChIJ1S9jx4wShVQRiwpLzIn2JHg&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHvUdAkE75YTJY6DFtLJZGQc2XtgbRE81Y1p1DL4SIQMiooH8PLQNiYAIO1PhCypMRLMogWLldPSktJ6n84z0VRLuHT2IVFzKlsWoOU20Y02HhWE_2Qd4ywoW0k-pzGfKnrvPZt=w800-h500-k-no,"restaurant, 98284, WA, US",98284,outscraper_google_maps
Little Thailand,,702 Metcalf St,Sedro-Woolley,98284,,United States of America,48.5051121,-122.2388926,,+1 360-899-5378,Thai restaurant,restaurants,Thai restaurant,4.3,257.0,OPERATIONAL,"{""Friday"": [""11AM-8PM""], ""Monday"": [""11AM-8PM""], ""Saturday"": [""12-8PM""], ""Sunday"": [""Closed""], ""Thursday"": [""11AM-8PM""], ""Tuesday"": [""11AM-8PM""], ""Wednesday"": [""11AM-8PM""]}",0x548512c0085fc585:0x7e8408e86576c591,ChIJhcVfCMAShVQRkcV2ZegIhH4,https://search.google.com/local/reviews?placeid=ChIJhcVfCMAShVQRkcV2ZegIhH4&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE1RQtV6L364xZtfNh2TWhtOuGz8Ba4w3M-2twCaMH8ToNMm6H9s58e3awkZ68OzjbyXJZVuEqKEYPIzL9DO28iKvnxaozKckIdAFHa-Jzj2dXHFJ0VuaMbe8w3Xf77-Kf26yUWLA=w800-h500-k-no,"restaurant, 98284, WA, US",98284,outscraper_google_maps
Lorenzo's Mexican Restaurant,,221 Central St,Sedro-Woolley,98284,,United States of America,48.510101,-122.2302852,,+1 360-856-6810,Mexican restaurant,restaurants,"Mexican restaurant, Caterer",4.5,1529.0,OPERATIONAL,"{""Friday"": [""11AM-9PM""], ""Monday"": [""11AM-9PM""], ""Saturday"": [""11AM-9PM""], ""Sunday"": [""11AM-9PM""], ""Thursday"": [""11AM-9PM""], ""Tuesday"": [""11AM-9PM""], ""Wednesday"": [""11AM-9PM""]}",0x5485138fd6808153:0x98cdf3ab0fac1b03,ChIJU4GA1o8ThVQRAxusD6vzzZg,https://search.google.com/local/reviews?placeid=ChIJU4GA1o8ThVQRAxusD6vzzZg&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHpzyCpiU9C3OwjkJxaW7PnLwI4k0QCrnA9EUHNaDmOzI5ehMRoEl2n8qtWLng3hahIb8UFIDFRaSPyAyFGD8wRpZX7hCB-RIJU7xfXHl4aXiL-nERszwJZPSGLHAnDHqFDH8f6Ww=w800-h500-k-no,"restaurant, 98284, WA, US",98284,outscraper_google_maps
Lucky Teriyaki Restaurant,,214 Ball St,Sedro-Woolley,98284,,United States of America,48.509800899999995,-122.2288074,,+1 360-855-3340,Chinese restaurant,restaurants,Chinese restaurant,3.1,624.0,OPERATIONAL,"{""Friday"": [""11AM-8PM""], ""Monday"": [""Closed""], ""Saturday"": [""11AM-8PM""], ""Sunday"": [""Closed""], ""Thursday"": [""11AM-8PM""], ""Tuesday"": [""11AM-8PM""], ""Wednesday"": [""11AM-8PM""]}",0x54851293189e3741:0x9212581404c19d74,ChIJQTeeGJMShVQRdJ3BBBRYEpI,https://search.google.com/local/reviews?placeid=ChIJQTeeGJMShVQRdJ3BBBRYEpI&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEKnrbzHfSluOAFYZHJuHlYGr_G8w8m0O1qcUGac9KmFuYQbJ277djfG-S7Prg7erQEjtHkQtlFPvFb8vheBfcLXuskT9FzO-D9-2qOqfOQTXyc837oMjnR9hVBAnE05dLZ7YUE0Q=w800-h500-k-no,"restaurant, 98284, WA, US",98284,outscraper_google_maps
McDonald's,,1017 Hodgin St,Sedro-Woolley,98284,,United States of America,48.5016518,-122.25790389999999,,+1 360-856-2822,Fast food restaurant,restaurants,"Fast food restaurant, Breakfast restaurant, Hamburger restaurant, Takeout Restaurant, Restaurant",3.4,1369.0,OPERATIONAL,"{""Friday"": [""5AM-1AM""], ""Monday"": [""5AM-12AM""], ""Saturday"": [""5AM-1AM""], ""Sunday"": [""5AM-12AM""], ""Thursday"": [""5AM-12AM""], ""Tuesday"": [""5AM-12AM""], ""Wednesday"": [""5AM-12AM""]}",0x548512b5c2e51dd9:0xffec745a6516f88a,ChIJ2R3lwrUShVQRivgWZVp07P8,https://search.google.com/local/reviews?placeid=ChIJ2R3lwrUShVQRivgWZVp07P8&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEEzSdF2Z331yKcaC69Clrbt_HasGc9JTJN-2fb1m0OKfZiOnZypt29d_eYrj-7zjStkvecqwsKdLhc7PxcsqAodqZWg-Q6r14Kepuf9eyld4IzN6z-Q6bZfrBE0U4388VJ38w7=w800-h500-k-no,"restaurant, 98284, WA, US",98284,outscraper_google_maps
Morgan's Espresso,,236 W Moore St,Sedro-Woolley,98284,,United States of America,48.5107783,-122.2422191,,+1 360-855-1846,Coffee shop,coffee shops,Coffee shop,4.7,358.0,OPERATIONAL,"{""Friday"": [""4:30AM-8PM""], ""Monday"": [""4:30AM-8PM""], ""Saturday"": [""5AM-8PM""], ""Sunday"": [""5AM-6PM""], ""Thursday"": [""4:30AM-8PM""], ""Tuesday"": [""4:30AM-8PM""], ""Wednesday"": [""4:30AM-8PM""]}",0x548512960db7423b:0xda86811225fbc381,ChIJO0K3DZYShVQRgcP7JRKBhto,https://search.google.com/local/reviews?placeid=ChIJO0K3DZYShVQRgcP7JRKBhto&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHT4u82FTW7vyvSgdEuyO6BtPlafKQ5ozFaMBvu72xQ6xBgSRSF0zoVUNLgoBxMDtu502HkSwJWR9eYrqz3xQiqvv_AjOqAD72t323ho3SUn37o2W1tSCHJAQI_oztsYqgfPgA=w800-h500-k-no,"restaurant, 98284, WA, US",98284,outscraper_google_maps
Morgan's Espresso,,105 State St,Sedro-Woolley,98284,,United States of America,48.503146099999995,-122.24051949999999,,+1 360-855-1214,Coffee shop,coffee shops,Coffee shop,4.5,217.0,OPERATIONAL,"{""Friday"": [""5AM-8PM""], ""Monday"": [""5AM-8PM""], ""Saturday"": [""5AM-8PM""], ""Sunday"": [""7AM-7PM""], ""Thursday"": [""5AM-8PM""], ""Tuesday"": [""5AM-8PM""], ""Wednesday"": [""5AM-8PM""]}",0x548512c0f3731a0b:0x1918ab99bdec29a3,ChIJCxpz88AShVQRoynsvZmrGBk,https://search.google.com/local/reviews?placeid=ChIJCxpz88AShVQRoynsvZmrGBk&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGnKuLR0j0pSO25B1JOCooT15CkNzzh-ahGWOdOLfK58Vc71RwfzAXl1m_nkn4Fdun1fFJZBZ8i091gYKxjxbT5JrZkRecD4AA0tUY8ojUOrhiKfyCM9mDxaViWHX-kzT52C6k=w800-h500-k-no,"restaurant, 98284, WA, US",98284,outscraper_google_maps
Old Timers Bar and Grill,,219 State St,Sedro-Woolley,98284,,United States of America,48.503088899999995,-122.238154,,+1 360-855-0802,Bar & grill,restaurants,Bar & grill,4.7,289.0,OPERATIONAL,"{""Friday"": [""11AM-1AM""], ""Monday"": [""11AM-12AM""], ""Saturday"": [""11AM-1AM""], ""Sunday"": [""11AM-12AM""], ""Thursday"": [""11AM-12AM""], ""Tuesday"": [""11AM-12AM""], ""Wednesday"": [""11AM-12AM""]}",0x548512c0502fa93b:0x347511a758a0ad13,ChIJO6kvUMAShVQRE62gWKcRdTQ,https://search.google.com/local/reviews?placeid=ChIJO6kvUMAShVQRE62gWKcRdTQ&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE-ovEK9sc564KLvQMJghxyjY4Pi7ZptmnwskL3AjLRPaHPgteR-Uo7viNj2rrmBq57Q3-D7pm6ZvXTddFNQiPZIR6E3NQ4py7i1AmicEuU6SjQzk_5qk89BBOhNxAvk8MnJW24gg=w800-h500-k-no,"restaurant, 98284, WA, US",98284,outscraper_google_maps
Papa Murphy's | Take 'N' Bake Pizza,,108 N Township St,Sedro-Woolley,98284,,United States of America,48.5113571,-122.22644229999999,,+1 360-856-5805,Pizza restaurant,restaurants,"Pizza restaurant, Family restaurant, Italian restaurant, Takeout Restaurant, Vegetarian restaurant",4.4,347.0,OPERATIONAL,"{""Friday"": [""11AM-8PM""], ""Monday"": [""11AM-8PM""], ""Saturday"": [""11AM-8PM""], ""Sunday"": [""11AM-8PM""], ""Thursday"": [""11AM-8PM""], ""Tuesday"": [""11AM-8PM""], ""Wednesday"": [""11AM-8PM""]}",0x548512929aef1d5d:0xccdc6977e929bf0f,ChIJXR3vmpIShVQRD78p6Xdp3Mw,https://search.google.com/local/reviews?placeid=ChIJXR3vmpIShVQRD78p6Xdp3Mw&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHE83o2OIPlP8SRI_OD941spobyd2bU9dlGG84ggXRQHEIhGTcn0kclGeamXdBEQQATZx0XwtUfrJhumO0vySt08KlRRsWU23j7MYPAcx-76q3haVsacg_8Xh0w560XfuK7tOoP1xKjf2Y=w800-h500-k-no,"restaurant, 98284, WA, US",98284,outscraper_google_maps
Pioneer Marketplace,,100 State St,Sedro-Woolley,98284,,United States of America,48.5035241,-122.2395043,,+1 360-855-1900,Grocery store,Grocery store,Grocery store,4.4,412.0,OPERATIONAL,"{""Friday"": [""6AM-10PM""], ""Monday"": [""6AM-10PM""], ""Saturday"": [""7AM-10PM""], ""Sunday"": [""7AM-10PM""], ""Thursday"": [""6AM-10PM""], ""Tuesday"": [""6AM-10PM""], ""Wednesday"": [""6AM-10PM""]}",0x548513aa5a9fa94b:0xe9f9c37f4291a33d,ChIJS6mfWqoThVQRPaORQn_D-ek,https://search.google.com/local/reviews?placeid=ChIJS6mfWqoThVQRPaORQn_D-ek&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH_TLD0RBCLMZLHRLKadUftCkY2TKQVT8FLeeO-6eM0aEcgs6hpVTFCuxAysVTU1-PC367Ua_Ixj2FeCg3TlGRgfhWFEfXvW1tD57mhizMHOHM5uGaQIF3e__bbykt7GAxeP2E=w800-h500-k-no,"deli, 98284, WA, US",98284,outscraper_google_maps
Puerto Penasco Mexican Restaurant,,31439 State Rte 20,Sedro-Woolley,98284,,United States of America,48.529557499999996,-122.06202289999999,,+1 360-399-1175,Mexican restaurant,restaurants,Mexican restaurant,4.6,89.0,OPERATIONAL,"{""Friday"": [""7AM-9PM""], ""Monday"": [""7AM-9PM""], ""Saturday"": [""11AM-9PM""], ""Sunday"": [""11AM-8PM""], ""Thursday"": [""7AM-9PM""], ""Tuesday"": [""7AM-9PM""], ""Wednesday"": [""7AM-9PM""]}",0x5485110027b05b3f:0x8588dbc77f633633,ChIJP1uwJwARhVQRMzZjf8fbiIU,https://search.google.com/local/reviews?placeid=ChIJP1uwJwARhVQRMzZjf8fbiIU&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGowKYLw5fAEBKvy-u9Alc7kEo9-q6ogPh-_lX69ki1ePWHMnfjc6rbJGWnKc8X-7S48kK3y8fK-T657-oFl8FzMgVE1PtvefCMD6pBgmq5MXZNr4ll9bRAfWuiPGlMcb58w_naV7eCTegj=w800-h500-k-no,"restaurant, 98284, WA, US",98284,outscraper_google_maps
SW Liquor and Wine,,522 Crossroads Square,Sedro-Woolley,98284,,United States of America,48.5058472,-122.24881269999999,,+1 360-854-2001,Liquor store,Liquor store,"Liquor store, Beer store, Tobacco shop, Wine store",4.3,120.0,OPERATIONAL,"{""Friday"": [""9AM-9PM""], ""Monday"": [""9AM-9PM""], ""Saturday"": [""9AM-9PM""], ""Sunday"": [""10AM-6PM""], ""Thursday"": [""9AM-9PM""], ""Tuesday"": [""9AM-9PM""], ""Wednesday"": [""9AM-9PM""]}",0x548512b924e5821b:0x6d31a8fe88295353,ChIJG4LlJLkShVQRU1MpiP6oMW0,https://search.google.com/local/reviews?placeid=ChIJG4LlJLkShVQRU1MpiP6oMW0&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFbPRZ-eiq7v8FlkZE3jQhMbxqCfBHKCCAC1B_G9jtDIr4LIgC6WOxRJeacYwOSIKjz2Js_7PTHpJSbV5V58lXWkUbmeDuycaPeuAG4DksUDNUDs2cJYupjUyiF49xuTaFqZsxW4A=w800-h500-k-no,"brewery, 98284, WA, US",98284,outscraper_google_maps
SW Top Market,,838 State Rte 20,Sedro-Woolley,98284,,United States of America,48.5027371,-122.2541222,,+1 360-399-7652,Smoke shop,Smoke shop,"Smoke shop, Cell phone accessory store, Convenience store",4.5,16.0,OPERATIONAL,"{""Friday"": [""10AM-9PM""], ""Monday"": [""10AM-9PM""], ""Saturday"": [""10AM-9PM""], ""Sunday"": [""10AM-6PM""], ""Thursday"": [""10AM-9PM""], ""Tuesday"": [""10AM-9PM""], ""Wednesday"": [""10AM-9PM""]}",0x548513a6a63d2fe3:0x64e58ef181d85b12,ChIJ4y89pqYThVQRElvYgfGO5WQ,https://search.google.com/local/reviews?placeid=ChIJ4y89pqYThVQRElvYgfGO5WQ&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH9HNDPPbsNtn1bOlke0HUHXtOIyVoW1FQ5JyI79hZskNZ2kJNSGNc9tm8WzgQs0KPUmhhJDYLiTRvE169p_OARmNc9O_YckEwrw9806-9KiCNuR9v0BlATE4N9Enu28ix8TOk=w800-h500-k-no,"deli, 98284, WA, US",98284,outscraper_google_maps
Seoul Buns & K-mart,,215 Moore St,Sedro-Woolley,98284,,United States of America,48.5102201,-122.2379113,,+1 360-755-3070,Self service restaurant,restaurants,"Self service restaurant, Wok restaurant",4.7,66.0,OPERATIONAL,"{""Friday"": [""11:30AM-9PM""], ""Monday"": [""Closed""], ""Saturday"": [""12-9PM""], ""Sunday"": [""Closed""], ""Thursday"": [""11:30AM-8:30PM""], ""Tuesday"": [""11:30AM-8:30PM""], ""Wednesday"": [""11:30AM-8:30PM""]}",0x548513000ce363c1:0x2302bd9a87c674d5,ChIJwWPjDAAThVQR1XTGh5q9AiM,https://search.google.com/local/reviews?placeid=ChIJwWPjDAAThVQR1XTGh5q9AiM&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEFzDpW3GW47F_GAIKj2jzedbjrc8b-iQZj5NPvpSuLSPPaKTWP3NGLlxLO2iTf9x5KUmzS6ZYKTBf9lj4nYqQz0q-2Q20unz9pA7UCE8asDoRAWKLH7YhMSTh0lSWjLA4JuFLJnJrEGvbq=w800-h500-k-no,"restaurant, 98284, WA, US",98284,outscraper_google_maps
Shelley's Shack,,225 State St,Sedro-Woolley,98284,,United States of America,48.5031854,-122.23786279999999,,+1 360-391-9000,Store,Store,Store,4.9,45.0,OPERATIONAL,"{""Friday"": [""10AM-5PM""], ""Monday"": [""10AM-5PM""], ""Saturday"": [""10AM-4PM""], ""Sunday"": [""Closed""], ""Thursday"": [""10AM-5PM""], ""Tuesday"": [""10AM-5PM""], ""Wednesday"": [""10AM-5PM""]}",0x548512c090f02f79:0x9402845299752087,ChIJeS_wkMAShVQRhyB1mVKEApQ,https://search.google.com/local/reviews?placeid=ChIJeS_wkMAShVQRhyB1mVKEApQ&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHSxQKPp_l_y_fEGPbToTkzYZPCqGcoyJIg5YmMNfZsce2t38cG6k85Rhe5PFtzZmnD5BoYhFfIUWiU1SI4QDioMR6D1MLXELjAXacfIU8TCtGqO3GpaX6M91UBAWVvc1mJC-Wmmiu-m0Q=w800-h500-k-no,"restaurant, 98284, WA, US",98284,outscraper_google_maps
Skagit Valley Burger Express,,1172 State Rte 20,Sedro-Woolley,98284,,United States of America,48.5003884,-122.2600531,,+1 360-707-8778,Hamburger restaurant,Hamburger restaurant,"Hamburger restaurant, Fast food restaurant, Restaurant",4.7,1059.0,OPERATIONAL,"{""Friday"": [""11AM-7:30PM""], ""Monday"": [""Closed""], ""Saturday"": [""11AM-7:30PM""], ""Sunday"": [""Closed""], ""Thursday"": [""11AM-3PM""], ""Tuesday"": [""Closed""], ""Wednesday"": [""11AM-7PM""]}",0x548512b646833dbf:0xf07b6f74eae4d6e8,ChIJvz2DRrYShVQR6Nbk6nRve_A,https://search.google.com/local/reviews?placeid=ChIJvz2DRrYShVQR6Nbk6nRve_A&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGKLBOahR7VCzEXGQMq6bV6JYf_jyI_Oiwrr6NWlC3Q64FleNpdPoA46SMdL-GADAKTOFc4NlRaM6dsfbzOCQ79qtI-Fw_r2YPbUJk_9XiEhqn8zT-K2ZP4QAmo6fEVao8dIw3IgQ=w800-h500-k-no,"restaurant, 98284, WA, US",98284,outscraper_google_maps
Smuggler Sisters Family Ice Cream,,1912 State Rte 20 Suite A,Sedro-Woolley,98284,,United States of America,48.495641899999995,-122.273094,,+1 360-927-9151,Ice cream shop,Ice cream shop,"Ice cream shop, Clothing store, Coffee roastery, Espresso bar",4.8,36.0,OPERATIONAL,"{""Friday"": [""8:30AM-9PM""], ""Monday"": [""8:30AM-9PM""], ""Saturday"": [""8:30AM-9PM""], ""Sunday"": [""8:30AM-9PM""], ""Thursday"": [""8:30AM-9PM""], ""Tuesday"": [""8:30AM-9PM""], ""Wednesday"": [""8:30AM-9PM""]}",0x54856df46a45d839:0xa776f1352aa0a0b,ChIJOdhFavRthVQRCwqqUhNvdwo,https://search.google.com/local/reviews?placeid=ChIJOdhFavRthVQRCwqqUhNvdwo&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGYyfQQaBjgvVH5CGZoRjiXUDgb0nGIgBu8KeyBBp432WrrmO01KxJOAeHmSSicEZaY6F078MdQNYazE03uTbcor-Ru-ZlfnHf4rmzCDfRNJZWJ4xboYV3XYiJ-t1hGoShxYVb5NHjEi-55=w800-h500-k-no,"restaurant, 98284, WA, US",98284,outscraper_google_maps
Starbucks Coffee Company,,1102 Cascade Hwy,Sedro-Woolley,98284,,United States of America,48.50091,-122.25872009999999,,+1 360-306-5558,Coffee shop,coffee shops,"Coffee shop, Breakfast restaurant, Cafe, Coffee store, Espresso bar, Internet cafe",4.2,120.0,OPERATIONAL,"{""Friday"": [""4:30AM-8PM""], ""Monday"": [""4:30AM-8PM""], ""Saturday"": [""5AM-8PM""], ""Sunday"": [""5AM-8PM""], ""Thursday"": [""4:30AM-8PM""], ""Tuesday"": [""4:30AM-8PM""], ""Wednesday"": [""4:30AM-8PM""]}",0x548513da256b2de3:0x1967b72e900b1974,ChIJ4y1rJdoThVQRdBkLkC63Zxk,https://search.google.com/local/reviews?placeid=ChIJ4y1rJdoThVQRdBkLkC63Zxk&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHUcMiTvxyxe_AOp69yr6Xods8P1tjM6FzMNhtL4LujWUqq0_pYuq7zJQG6um0qq3dvFOLTPCvhYSli03DEasKu7EuoaNgFhdF80Ohjp7kdv8Q8eZxQmG4xvUCM63n7oA25Ti61=w800-h500-k-no,"cafe, 98284, WA, US",98284,outscraper_google_maps
Sugarbill Bakery,,Trail Rd,Sedro-Woolley,98284,,United States of America,48.5068852,-122.2528754,,,Bakery,Bakery,Bakery,5.0,1.0,OPERATIONAL,"{""Friday"": [""9AM-5PM""], ""Monday"": [""9AM-5PM""], ""Saturday"": [""9AM-5PM""], ""Sunday"": [""9AM-5PM""], ""Thursday"": [""9AM-5PM""], ""Tuesday"": [""9AM-5PM""], ""Wednesday"": [""9AM-5PM""]}",0x54851357749181d7:0xbcb221362dacfdda,ChIJ14GRdFcThVQR2v2sLTYhsrw,https://search.google.com/local/reviews?placeid=ChIJ14GRdFcThVQR2v2sLTYhsrw&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF6np4UovCECVXgBs2rszshvgk0LaeWjx7iFbHf2adteGRZBAXHAWr6vgL13YC3z4BT4Jr2XXpAV5ExcBQjOK9oIF4TvkZLb9B9UTd76gtvouUP2LsdR3SjFA4kf6PDxtsBeGdjciDDY7U=w800-h500-k-no,"bakery, 98284, WA, US",98284,outscraper_google_maps
Teriyaki Wok 9,,108 N Township St G,Sedro-Woolley,98284,,United States of America,48.511488,-122.22643699999999,,+1 360-856-0511,Chinese restaurant,restaurants,"Chinese restaurant, Asian restaurant",3.8,271.0,OPERATIONAL,"{""Friday"": [""11AM-8:30PM""], ""Monday"": [""11:15AM-8:30PM""], ""Saturday"": [""11AM-8:30PM""], ""Sunday"": [""Closed""], ""Thursday"": [""11AM-8:30PM""], ""Tuesday"": [""11AM-8:30PM""], ""Wednesday"": [""11AM-8:30PM""]}",0x548512929aef1d5d:0xe46c0956743d1049,ChIJXR3vmpIShVQRSRA9dFYJbOQ,https://search.google.com/local/reviews?placeid=ChIJXR3vmpIShVQRSRA9dFYJbOQ&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGktZF1G8GhnIfWK-WEB8hL9C_iPxUPqEyRkD43FL345q-k8Bor9kaw45RNhzcyP6V-vG2srSvdaJI8HdjPdPvzzjzNOy0o48Eu3uLGuhD8eiJFNwR-csLmPXoHOZ0qGb-iRVeH=w800-h500-k-no,"restaurant, 98284, WA, US",98284,outscraper_google_maps
The Bull Pen Sports Bar and Grill,,701 Metcalf St,Sedro-Woolley,98284,,United States of America,48.50513,-122.23830699999999,,+1 360-588-4508,Bar & grill,restaurants,"Bar & grill, Breakfast restaurant",4.2,602.0,OPERATIONAL,"{""Friday"": [""11AM-12AM""], ""Monday"": [""11AM-10PM""], ""Saturday"": [""8AM-12AM""], ""Sunday"": [""8AM-12AM""], ""Thursday"": [""11AM-10PM""], ""Tuesday"": [""11AM-10PM""], ""Wednesday"": [""11AM-10PM""]}",0x548512c008d952f5:0x6d6e14431d039926,ChIJ9VLZCMAShVQRJpkDHUMUbm0,https://search.google.com/local/reviews?placeid=ChIJ9VLZCMAShVQRJpkDHUMUbm0&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFVQa8XQXI12xtfu8Ul9ALePQRVIkZUbZVv7fqDC7tNTcS4FrAFXGFYdxt3awBWp5nJvH5NiHiAUwz5BybVib6t09RKMwuqY68aLK-V9H2fAcQ5o7z9_ebaQor76xneJDn53IIE=w800-h500-k-no,"restaurant, 98284, WA, US",98284,outscraper_google_maps
The Coffee Barn,,31411 State Rte 20,Sedro-Woolley,98284,,United States of America,48.5295062,-122.0626345,,+1 360-899-6104,Coffee stand,Coffee stand,Coffee stand,4.7,144.0,OPERATIONAL,"{""Friday"": [""4:30AM-6PM""], ""Monday"": [""4:30AM-6PM""], ""Saturday"": [""6AM-6PM""], ""Sunday"": [""6AM-6PM""], ""Thursday"": [""4:30AM-6PM""], ""Tuesday"": [""4:30AM-6PM""], ""Wednesday"": [""4:30AM-6PM""]}",0x548511aea795c89d:0x364f8bce77783fde,ChIJnciVp64RhVQR3j94d86LTzY,https://search.google.com/local/reviews?placeid=ChIJnciVp64RhVQR3j94d86LTzY&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFbcy5-z4F4gIyQQli5mHGrb9yMGu_32NPopY2YttnbpTk56ja1Ksq6dXsx-zXT0FYtNy9ChmXYWWYFX_EctOvl8zfpDbf8jcFOmSt6ETZ0UPHx2BXMOwlosW1QowdYT-QnOXEy6vmB0d0=w800-h500-k-no,"restaurant, 98284, WA, US",98284,outscraper_google_maps
The Coffee Clinic,,2000 Hospital Dr,Sedro-Woolley,98284,,United States of America,48.4958239,-122.27606209999999,,,Coffee stand,Coffee stand,Coffee stand,4.9,28.0,OPERATIONAL,"{""Friday"": [""7:30AM-2PM""], ""Monday"": [""7:30AM-2PM""], ""Saturday"": [""Closed""], ""Sunday"": [""Closed""], ""Thursday"": [""7:30AM-2PM""], ""Tuesday"": [""7:30AM-2PM""], ""Wednesday"": [""7:30AM-2PM""]}",0x54856dec4e606d79:0x89d0946a724472c1,ChIJeW1gTuxthVQRwXJEcmqU0Ik,https://search.google.com/local/reviews?placeid=ChIJeW1gTuxthVQRwXJEcmqU0Ik&q=*&authuser=0&hl=en&gl=US,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZrksNV54gAZmeEllSU3Bew&cb_client=search.gws-prod.gps&w=800&h=500&yaw=15.021236&pitch=0&thumbfov=100,"cafe, 98284, WA, US",98284,outscraper_google_maps
